"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
166,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
166,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
166,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
166,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
166,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
167,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
167,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
167,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
167,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
167,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
167,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
167,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
168,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
168,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
168,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
168,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
168,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
168,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
168,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
169,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
169,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
169,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
169,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
169,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
169,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
169,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
170,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
170,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
170,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
170,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
170,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
170,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
170,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
171,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
171,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
171,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
171,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
171,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
171,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,64,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,72,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,80,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,88,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,96,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,104,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,112,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,120,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,128,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
171,2.42,136,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
172,2.42,0,67.7264760683826,53.9357485578785,52.3617936789161,67.3804637583402,-38.6593163513466,-16.1175115578095,-12.4279535001065,-34.8946446507677
172,2.42,8,67.7271081581623,53.9357855733032,52.3619225833984,67.3813723797586,-38.661822605444,-16.1175418517065,-12.4273147632412,-34.8969063164439
172,2.42,16,67.7275578793844,53.9358130840986,52.3620149576144,67.3820181064753,-38.6635997855431,-16.1175635878317,-12.4268622449363,-34.8985100285673
172,2.42,24,67.7280099008204,53.9358417102917,52.3621083526502,67.3826665203311,-38.665381097216,-16.1175855867973,-12.4264090152689,-34.9001174433513
172,2.42,32,67.7286530968672,53.9358841112901,52.3622421860428,67.3835881162136,-38.6679072999099,-16.1176171497917,-12.4257668437417,-34.9023969866887
172,2.42,40,67.7302250569777,53.9359958440767,52.3625738356766,67.385835362037,-38.6740400716453,-16.117695556064,-12.4242107256602,-34.9079307375298
172,2.42,48,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
172,2.42,56,67.3471777989172,53.8050370150012,52.2253508829731,66.9082860417421,-37.7406930823205,-16.0798809747548,-12.6205928501844,-34.0698447126918
